병원/약국명,병원/약국구분,소재지주소,경도,위도
건대지하철약국,약국,"서울특별시 광진구 능동로 110 (화양동, 7호선 건대입구역)",127.0714116,37.54065844
건명약국,약국,서울특별시 중랑구 면목로 421 (면목동),127.0870509,37.58964615
건민약국,약국,서울특별시 노원구 동일로191길 23 1층 (공릉동),127.0717642,37.62489398
건영약국,약국,서울특별시 강남구 선릉로 806 지하1층 (청담동),127.0396438,37.52388851
건우약국,약국,서울특별시 마포구 마포대로 205-1 1층 (아현동),126.9559325,37.55256504
경남약국,약국,"서울특별시 양천구 목동서로 38 상가A동 107호, 113호 (목동, 목동신시가지아파트1단지)",126.8828685,37.53840281
경도약국,약국,서울특별시 영등포구 여의대방로 383 (여의도동),126.9315036,37.51934337
경동삼우한약국,약국,"서울특별시 동대문구 고산자로36길 3 신관1층 21호,22호 (제기동, 경동시장)",127.0390682,37.57925068
경동시장약국,약국,"서울특별시 동대문구 고산자로 476 1층 (제기동, 서울제기동우체국)",127.0388932,37.58213656
경명약국,약국,서울특별시 영등포구 선유서로25길 5-1 (양평동2가),126.8851811,37.52435501
경민약국,약국,"서울특별시 양천구 신월로10길 16 (신월동, 삼성아파트)",126.8407003,37.51585305
경성약국,약국,서울특별시 관악구 남부순환로161길 70 (신림동),126.9187337,37.48534974
경애약국,약국,서울특별시 동대문구 사가정로25길 18 (장안동),127.0706017,37.57960287
경약국,약국,서울특별시 강동구 올림픽로83길 18 101호 (천호동),127.1246517,37.5451842
경원약국,약국,서울특별시 동대문구 고산자로36길 3 (제기동),127.0390682,37.57925068
경인약국,약국,서울특별시 송파구 가락로42길 9 (방이동),127.1208283,37.51233771
경인약국,약국,서울특별시 용산구 새창로14길 50 (용문동),126.9594506,37.53737543
경일약국,약국,서울특별시 종로구 평창문화로 35 (평창동),126.9653069,37.60507512
경일약국,약국,서울특별시 금천구 시흥대로72길 32 (시흥동),126.9002598,37.45810516
경창약국,약국,서울특별시 양천구 월정로 53 (신월동),126.841528,37.52444184
경하프라자약국,약국,서울특별시 은평구 서오릉로 157 (구산동),126.9156186,37.61199734
경화당약국,약국,서울특별시 노원구 화랑로 337 (월계동),127.0651698,37.6152402
경희고황약국,약국,서울특별시 동대문구 경희대로 17 1층 (회기동),127.0524459,37.5931536
경희궁햇살약국,약국,"서울특별시 종로구 송월길 99 203동 2218호 (홍파동, 경희궁자이 2단지)",126.9628425,37.57004009
경희다정한약국,약국,서울특별시 동대문구 답십리로65길 77 1층 (장안동),127.0696577,37.57599737
경희동문약국,약국,서울특별시 동대문구 경희대로 19 (회기동),127.0524458,37.59340715
경희메디칼약국,약국,서울특별시 동대문구 경희대로 24 1층 (회기동),127.0528456,37.59367005
경희메디칼약국,약국,서울특별시 양천구 남부순환로59길 6 (신월동),126.8320149,37.53202174
경희메디칼온누리약국,약국,서울특별시 강동구 동남로 889 103호 (명일동),127.1559486,37.5530548
경희미소원한약국,약국,서울특별시 관악구 난곡로 290 (신림동),126.9150607,37.4798683
경희삼일한약국,약국,서울특별시 동대문구 약령동길 17 (제기동),127.0376719,37.57909307
경희생한약국,약국,"서울특별시 송파구 송파대로 345 3B동 지하1층 1026호 (가락동, 헬리오시티)",127.1077046,37.49925109
경희서림한약국,약국,서울특별시 동작구 상도로15길 98 1층 (상도동),126.9361648,37.50426922
경희서울한약국,약국,서울특별시 강남구 논현로159길 23 101호 (신사동),127.026259,37.52282498
경희수약국,약국,"서울특별시 강동구 동남로 881 103호 (명일동, 서희스타힐스)",127.1557723,37.55229039
경희온누리약국,약국,서울특별시 동대문구 경희대로1가길 32 (회기동),127.0517557,37.59302254
경희우리약국,약국,"서울특별시 동대문구 경희대로 21 지층, 1층, 2층 (회기동)",127.0524012,37.5935128
경희으뜸한약국,약국,서울특별시 관악구 낙성대역길 91 1층 (봉천동),126.9638433,37.47445047
경희일번약국,약국,서울특별시 강동구 동남로 889 101호 (명일동),127.1559486,37.5530548
경희자연한약국,약국,"서울특별시 동대문구 이문로9길 8 2층 1호,2호 (이문동)",127.0574325,37.59296509
경희자연한약국,약국,서울특별시 강남구 논현로95길 29-13 2층 (역삼동),127.0341851,37.50107747
경희정문약국,약국,서울특별시 동대문구 경희대로 22-1 1층 (회기동),127.052867,37.59352141
경희정문약국,약국,서울특별시 강동구 동남로 885 (명일동),127.1559766,37.55265378
경희정산한약국,약국,서울특별시 서초구 방배로 57 1층 (방배동),126.9984691,37.47969638
경희제일약국,약국,서울특별시 동대문구 경희대로 19-5 (회기동),127.0522264,37.59327562
경희중앙약국,약국,서울특별시 동대문구 경희대로 19-9 (회기동),127.0520455,37.5932095
경희프라자약국,약국,서울특별시 강동구 구천면로 245 (천호동),127.1308978,37.54228233
경희행복한약국,약국,서울특별시 영등포구 영등포로 131 (당산동1가),126.8961152,37.52149664
계령약국,약국,"서울특별시 동작구 성대로 32 (상도동, 계령약국)",126.933029,37.49917625
계산온누리약국,약국,서울특별시 성북구 동소문로20길 43 (동선동1가),127.0170303,37.59066266
고덕경희온누리약국,약국,"서울특별시 강동구 고덕로 256 101호 (명일동, 명성프라자)",127.1541051,37.55462003
고덕약국,약국,서울특별시 강동구 고덕로 353 고덕그라시움아파트(상가1동) 208호 (고덕동),127.169029,37.5572395
고덕퍼스트약국,약국,"서울특별시 강동구 고덕로 353 고덕그라시움아파트(상가1동) 254,255호 (고덕동)",127.1645105,37.55713445
고려약국,약국,서울특별시 노원구  동일로 1382 (상계동),127.061556,37.65199805
고려약국,약국,서울특별시 강북구 삼양로 337 (수유동),127.0173439,37.63361844
고려약국,약국,서울특별시 강동구 천호대로 1125 (길동),127.1368114,37.53489602
고려약국,약국,서울특별시 중랑구 상봉로 49 (면목동),127.0933716,37.59025289
고명약국,약국,"서울특별시 서초구 바우뫼로 23 101,102호 (우면동, 선일상가)",127.0252612,37.47041938
고명약국,약국,서울특별시 도봉구 도봉로 724 (방학동),127.043835,37.66902692
고바우약국,약국,서울특별시 송파구 마천로41길 21 (마천동),127.1500341,37.49712273
고성희약국,약국,서울특별시 금천구 금하로24길 57 (시흥동),126.9088243,37.44848455
고속터미널약국,약국,서울특별시 서초구 신반포로 194 서울고속버스터미널 본관동1층 쇼케이스1호 (반포동),127.0068347,37.50643652
고연뿌리약국,약국,"서울특별시 서초구 신반포로 188 지하1층 (반포동, 강남고속터미널역)",127.0044423,37.5046475
고운마음약국,약국,"서울특별시 강서구 양천로 500 1층 112호 (등촌동, 노블리움오피스텔)",126.8555319,37.56053802
고운약국,약국,"서울특별시 송파구 송이로32길 37 201동 1층 04호 (문정동, 문정푸르지오아파트)",127.1272095,37.48700163
고원약국,약국,서울특별시 금천구 시흥대로153길 68 (가산동),126.8947285,37.47686803
고은약국,약국,서울특별시 관악구 신림로 339 1층 (신림동),126.9292747,37.48455277
고은약국,약국,서울특별시 은평구 은평로 8 (신사동),126.9097398,37.59673095
고은약국,약국,서울특별시 동작구 사당로23길 185 (사당동),126.9707019,37.49037912
고은약국,약국,서울특별시 영등포구 영신로 259 (당산동5가),126.9043722,37.53055316
고은약국,약국,서울특별시 강남구 봉은사로 105 2층 (논현동),127.0250234,37.50496974
고은온누리약국,약국,서울특별시 동작구 여의대방로36길 1 (대방동),126.9223797,37.5042274
고은온누리약국,약국,서울특별시 강동구 천호대로 1153 1층 (길동),127.1396464,37.53408114
고일약국,약국,서울특별시 은평구 증산로3길 8 (증산동),126.9052631,37.58099586
고전약국,약국,"서울특별시 강북구 도봉로 167 2층 (미아동, 아름빌딩)",127.0268368,37.62363743
골드로즈약국,약국,"서울특별시 강남구 선릉로86길 31 318호 일부호 (대치동, 선릉역롯데골드로즈2)",127.0520435,37.50416609
골드약국,약국,"서울특별시 동작구 동작대로 89 504호 (사당동, 골든시네마타워)",126.9816648,37.48461288
곰달래약국,약국,서울특별시 강서구 곰달래로 226 (화곡동),126.8580936,37.53157941
곰돌이스타약국,약국,서울특별시 서초구 방배로 226 3층 303호 (방배동),126.9904485,37.49336723
곰돌이약국,약국,"서울특별시 강남구 언주로 309 지하1층 (역삼동, 기성빌딩)",127.0457364,37.49509569
곰약국,약국,서울특별시 은평구 연서로 73 (역촌동),126.915065,37.60564467
공감365온누리약국,약국,서울특별시 용산구 한강대로 100 아모레퍼시픽 지하1층 B106-2호 (한강로2가),126.9686735,37.52879136
공덕오거리약국,약국,서울특별시 마포구 새창로 11 1층 (도화동),126.9513266,37.54246106
공생약국,약국,서울특별시 종로구 종로 228 1층 (종로5가),127.0030749,37.5707041
공원내 아이사랑약국,약국,"서울특별시 성북구 동소문로44길 17 102동 105호, 106호 (하월곡동, 성북힐스테이트)",127.0290112,37.60654985
공원온누리약국,약국,서울특별시 영등포구 신길로 252 (영등포동),126.9117646,37.51411351
공중약국,약국,서울특별시 성동구 성덕정길 105 (성수동2가),127.055108,37.53744223
공항메디칼약국,약국,서울특별시 강서구 공항대로 38 1층 (공항동),126.8115749,37.56097716
공항시장샘온누리약국,약국,서울특별시 강서구 방화동로 37 메디스타워 102호 (방화동),126.8157824,37.58404887
공항약국,약국,서울특별시 강서구 방화동로 10 (공항동),126.8260593,37.58166612
관문약국,약국,서울특별시 성북구 장위로 177 (장위동),127.0552368,37.61596697
관악그랜드약국,약국,서울특별시 관악구 신림로 141 1층 (신림동),126.9334431,37.47159435
관악소망약국,약국,서울특별시 관악구 남부순환로 1838 2층 (봉천동),126.953962,37.48043081
관악수약국,약국,"서울특별시 관악구 호암로 600 1층 (신림동, 하나빌딩)",126.9337292,37.47067526
관악온누리약국,약국,서울특별시 관악구 봉천로 488 1층 2호 (봉천동),126.953907,37.48147839
관악우리약국,약국,서울특별시 관악구 남부순환로 1630 (신림동),126.9317534,37.48424248
관악이화약국,약국,서울특별시 관악구 봉천로 281 1층 (봉천동),126.9324891,37.48772751
관악종로약국,약국,서울특별시 관악구 남부순환로 1833 (봉천동),126.9538693,37.48112443
관악희망약국,약국,서울특별시 관악구 관악로 248 1층 (봉천동),126.9571465,37.48620399
광교약국,약국,서울특별시 종로구 청계천로 49 (관철동),126.9831504,37.56913926
광명약국,약국,서울특별시 마포구 양화로 191 1층 (동교동),126.9257646,37.55867752
광선약국,약국,서울특별시 관악구 은천로 51 은호빌딩 1층 (봉천동),126.9411998,37.48628522
광성약국,약국,"서울특별시 강남구 강남대로 520 (논현동, 영동빌딩)",127.0230495,37.50867429
광실약국,약국,"서울특별시 마포구 도화길 32 101호 (도화동, 삼성프라자상가)",126.9495923,37.54085309
광일약국,약국,서울특별시 관악구 양녕로 38 (봉천동),126.9470047,37.48532212
광장약국,약국,서울특별시 종로구 창경궁로13길 1 1층 (예지동),126.9976212,37.57014364
광장약국,약국,서울특별시 관악구 관악로40길 47 현대상가 1동 1층 5호 (봉천동),126.9588319,37.49218773
광장온누리약국,약국,서울특별시 금천구 금하로 710 (시흥동),126.9086909,37.45088944
광장온누리약국,약국,서울특별시 관악구 신림로 107 1층 (신림동),126.9373916,37.47052375
광장온누리약국,약국,"서울특별시 도봉구 노해로 389 101~104호 (창동, 제일빌딩)",127.0513352,37.6527674
광제사약국,약국,서울특별시 광진구 면목로 130 (중곡동),127.0808992,37.56497943
광주약국,약국,서울특별시 동작구 동작대로 127 1층 (사당동),126.9819421,37.48796598
광주약국,약국,서울특별시 관악구 관악로 268 (봉천동),126.9582737,37.48792409
광진백화점약국,약국,서울특별시 광진구 자양로 43 1층 3호 (자양동),127.085537,37.53170541
광진약국,약국,서울특별시 중구 다산로27길 6-14 (신당동),127.0132566,37.55995062
